"congressman_id","congressman_entry_id","budget_id","date","value","object","to","cost_center_id","cost_center_name","cost_center_code","parent_code"
"29","9328","904","2020-04-08 12:35:41","-178.76","Combustivel","EXCLUSIVO POSTO E SERVICOS LTDA","23","Combustíveis e lubrificantes","VII",""
"29","9340","904","2020-04-10 13:20:21","-97.50","IPTU Gabinete Campos","PEFEITURA MUNICIPIO DE CAMPOS DOS GOYTACAZES","9","IPTU e seguro contra incêndio","III.c","III"
"29","9333","904","2020-04-22 12:51:11","-123.46","Combustivel","Posto Graffiti da Campos Ltda","23","Combustíveis e lubrificantes","VII",""
"29","9326","904","2020-04-02 12:28:15","-179.66","Combustivel","POSTO DE COMBUSTIVEIS GOITACAZ DE CAMPOS LTDA","23","Combustíveis e lubrificantes","VII",""
"29","9327","904","2020-04-07 12:31:55","-181.38","Combustivel","JJ RISCADO TERRA & CIA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","9329","904","2020-04-11 12:38:46","-178.62","Combustivel","Posto de Combustíveis Glória II LTDA","23","Combustíveis e lubrificantes","VII",""
"29","9330","904","2020-04-14 12:41:10","-195.00","Combustivel","Posto Graffiti da Campos Ltda","23","Combustíveis e lubrificantes","VII",""
"29","9331","904","2020-04-16 12:45:24","-184.65","Combustivel","MARCLAU COMERCIO DE COMBUSTIVEIS LTDA","23","Combustíveis e lubrificantes","VII",""
"29","9332","904","2020-04-17 12:47:56","-174.32","Combustivel","AUTO POSTO DUJUCA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","9325","904","2020-04-01 12:25:09","-10.00","Tarifa Cartão","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"29","9337","904","2020-04-29 13:07:23","-144.63","Combustivel","Posto de gasolina Barramar","23","Combustíveis e lubrificantes","VII",""
"29","9343","904","2020-04-30 13:48:43","-9800.00","Locação automovel Catoio","CATOIO E CATOIO COM. DE VEICULOS EURELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","9338","904","2020-04-10 13:11:15","-1335.49","Aluguel Gabinete Campos","HVA PATRIMONIAL LTDA","7","Locação de imóveis","III.a","III"
"29","9341","904","2020-04-15 13:33:32","-183.08","Internet e Tv","VER TV COMUNICACOES LTDA","14","Acesso à internet","IV.c","IV"
"29","9342","904","2020-04-20 13:39:50","-2729.80","Aluguel Movida","MOVIDA LOCAÇÃO DE VEICULO SA","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","9344","904","2020-04-30 20:52:02","-34.00","Sem Parar","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"29","9334","904","2020-04-23 12:54:11","-135.03","Combustivel","Posto Graffiti da Campos Ltda","23","Combustíveis e lubrificantes","VII",""
"29","9335","904","2020-04-23 13:01:05","-237.72","Combustivel","POSTO LIDER LTDA","23","Combustíveis e lubrificantes","VII",""
"29","9336","904","2020-04-29 13:04:49","-175.02","Combustivel","TRILHA DO PETROLEO COMBU E LUBRIF LTDA","23","Combustíveis e lubrificantes","VII",""
"29","9339","904","2020-04-10 13:14:18","-529.16","Condominio Gabinete Campos","EDIFICIO CONNECT WORK STATION","23","Combustíveis e lubrificantes","VII",""
"29","8492","832","2020-03-06 18:19:13","-206.10","Combustível","POSTO DE GASOLINA TREMENDAO LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8495","832","2020-03-09 18:38:58","-153.41","Combustível","POSTO DE GASOLINA ALESSANDRA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8496","832","2020-03-10 18:44:02","-479.16","Condomínio","EDIFICIO CONNECT WORK STATION","8","Condomínio","III.b","III"
"29","8497","832","2020-03-10 18:48:59","-1250.00","Locação Imóvel - Gabinete Campos","HVA PATRIMONIAL LTDA","7","Locação de imóveis","III.a","III"
"29","8487","832","2020-03-01 18:03:26","-180.76","Combustível","AUTO POSTO NOVO GARANTIA BR101 LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8498","832","2020-03-10 18:50:59","-97.50","IPTU - Gabinete Campos","PEFEITURA MUNICIPIO DE CAMPOS DOS GOYTACAZES","9","IPTU e seguro contra incêndio","III.c","III"
"29","8489","832","2020-03-03 18:13:14","-198.03","Combustivel","SGA INTERLAGOS COMBUSTIVEIS LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8507","832","2020-03-24 19:36:54","-184.65","Combustível","AUTO POSTO DUJUCA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8509","832","2020-03-26 19:41:55","-194.22","Combustível","Posto Iate Com. e Serv. Ltda","23","Combustíveis e lubrificantes","VII",""
"29","8516","832","2020-03-24 19:53:30","-6500.00","Locação Automovel","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","8513","832","2020-03-30 20:50:19","-83.10","Sem Parar","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"29","8511","832","2020-03-27 19:44:54","-190.61","Combustível","AUTO POSTO DUJUCA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8499","832","2020-03-13 18:55:57","-186.56","Combustível","AUTO POSTO NOVO GARANTIA BR101 LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8502","832","2020-03-17 19:02:34","-153.12","Combustível","TRILHA DO PETROLEO COMBU E LUBRIF LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8501","832","2020-03-15 18:59:21","-169.80","Internet e TV","VER TV COMUNICACOES LTDA","14","Acesso à internet","IV.c","IV"
"29","8514","832","2020-03-31 19:51:07","-173.01","Combustível","POSTO DE GASOLINA BRAGAL LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8505","832","2020-03-18 19:24:54","-195.00","Combustível","Auto Posto Parque do Flamengo LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8503","832","2020-03-20 19:13:14","-2769.28","Locação Movida","MOVIDA LOCAÇÃO DE VEICULO SA","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","8488","832","2020-03-02 23:20:26","-10.00","Tarifa Cartão","Assembleia Legislativa do Estado do Rio de Janeiro","28","Tarifas bancárias da conta corrente","XI",""
"29","8491","832","2020-03-04 18:16:20","-182.41","Combustível","POSTO DE GASOLINA CAPINHA DA SERRA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","8506","832","2020-03-20 19:29:58","-217.07","Combustível","JJ RISCADO TERRA & CIA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","7807","761","2020-02-17 12:14:49","-146.01","Combustível","Posto Graffiti da Campos Ltda","23","Combustíveis e lubrificantes","VII",""
"29","7799","761","2020-02-01 11:44:19","-215.02","Combustível","POSTO STELLA DE ABASTECIMENTO LTDA","23","Combustíveis e lubrificantes","VII",""
"29","7798","761","2020-02-03 11:39:44","-217.71","Combustível","POSTO DE SERVIÇO SÃO SALVADOR LTDA","23","Combustíveis e lubrificantes","VII",""
"29","7806","761","2020-02-13 12:11:18","-186.33","Combustível","Posto de Combustiveis Route 206 LTDA","23","Combustíveis e lubrificantes","VII",""
"29","7809","761","2020-02-20 12:24:58","-2750.78","Movida aluguel de carro","movida locação de veiculos s.a","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","7802","761","2020-02-07 11:59:12","-161.43","Combustível","Posto de Gasolina Amigão Itaboraí LTDA","23","Combustíveis e lubrificantes","VII",""
"29","7803","761","2020-02-10 12:03:39","-809.16","Cota condominial","EDIFICIO CONNECT WORK STATION","8","Condomínio","III.b","III"
"29","7804","761","2020-02-10 12:06:14","-1250.00","Aluguel Gabinete Campos dos Goytacazes","HVA PATRIMONIAL LTDA","7","Locação de imóveis","III.a","III"
"29","7812","761","2020-02-24 12:34:22","-6500.00","Locação Veiculo","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","7805","761","2020-02-11 12:08:38","-120.00","Combustível","Posto Iate Com. e Serv. Ltda","23","Combustíveis e lubrificantes","VII",""
"29","7808","761","2020-02-15 23:18:42","-169.80","Internet e TV","VER TV COMUNICACOES LTDA","14","Acesso à internet","IV.c","IV"
"29","7813","761","2020-02-24 12:40:12","-180.00","Combustível","TRILHA DO PETROLEO COMBU E LUBRIF LTDA","23","Combustíveis e lubrificantes","VII",""
"29","7811","761","2020-02-20 12:31:43","-213.20","Combustível","AUTO POSTO ATERRO DO FLAMENGO","23","Combustíveis e lubrificantes","VII",""
"29","7800","761","2020-02-03 23:17:23","-10.00","Tarifa bancaria","Assembleia Legislativa do Estado do Rio de Janeiro","28","Tarifas bancárias da conta corrente","XI",""
"29","7814","761","2020-02-29 20:48:36","-286.30","Sem Parar","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"29","6292","691","2020-01-02 23:16:00","-10.00","Tarifa bancaria","Assembleia Legislativa do Estado do Rio de Janeiro","28","Tarifas bancárias da conta corrente","XI",""
"29","6296","691","2020-01-13 10:17:25","-169.34","combustivel","Paladium com varejista de combustiveis LTDA","23","Combustíveis e lubrificantes","VII",""
"29","6298","691","2020-01-15 10:24:44","-169.80","internet e tv","VER TV COMUNICACOES LTDA","14","Acesso à internet","IV.c","IV"
"29","6295","691","2020-01-10 02:05:50","-1250.00","Aluguel Gabinete Campos","HVA PATRIMONIAL LTDA","7","Locação de imóveis","III.a","III"
"29","6297","691","2020-01-15 10:19:59","-175.13","combustivel","Posto de Combustiveis Route 206 LTDA","23","Combustíveis e lubrificantes","VII",""
"29","6299","691","2020-01-20 10:26:53","-160.00","combustivel","Posto Graffiti da Campos Ltda","23","Combustíveis e lubrificantes","VII",""
"29","6300","691","2020-01-21 10:29:09","-190.03","Combustível","Posto Graffiti da Campos Ltda","23","Combustíveis e lubrificantes","VII",""
"29","6294","691","2020-01-10 02:01:38","-469.16","Condomínio Gabinete Campos","EDIFICIO CONNECT WORK STATION","8","Condomínio","III.b","III"
"29","6293","691","2020-01-10 01:56:18","-199.76","combustível","POSTO QUISSAMA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","6302","691","2020-01-24 10:36:20","-6500.00","Locação automovel","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","6305","691","2020-01-30 20:46:54","-234.60","sem parar","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"29","6301","691","2020-01-18 10:33:40","-214.37","combustivel","MOREIRA AMARAL & AMARAL LTDA","23","Combustíveis e lubrificantes","VII",""
"29","6303","691","2020-01-24 10:38:54","-173.75","combustivel","POSTO PESQUE E PAGUE CIDADE TANGUA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","6304","691","2020-01-27 10:42:12","-180.00","combustivel","Posto Graffiti da Campos Ltda","23","Combustíveis e lubrificantes","VII",""
"29","5410","621","2019-12-03 10:59:05","-195.52","Combustivel","Posto Iate Com. e Serv. Ltda","23","Combustíveis e lubrificantes","VII",""
"29","5413","621","2019-12-10 11:12:04","-94.96","iptu gabinete parlamentar campos","PEFEITURA MUNICIPIO DE CAMPOS DOS GOYTACAZES","9","IPTU e seguro contra incêndio","III.c","III"
"29","5419","621","2019-12-15 11:30:33","-169.80","Internet e tv","VER TV COMUNICACOES LTDA","14","Acesso à internet","IV.c","IV"
"29","5416","621","2019-12-10 11:21:20","-469.16","Condominio gabinete parlamentar Campos","EDIFICIO CONNECT WORK STATION","8","Condomínio","III.b","III"
"29","5417","621","2019-12-13 11:25:03","-188.75","Combustivel","AUTO POSTO DUJUCA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","5418","621","2019-12-16 11:28:01","-166.45","Combustivel","AUTO POSTO CAMPOMAR LTDA","23","Combustíveis e lubrificantes","VII",""
"29","5424","621","2019-12-26 11:44:18","-176.03","Combustivel","Posto Oliveira Ltda","23","Combustíveis e lubrificantes","VII",""
"29","5420","621","2019-12-18 11:32:57","-177.73","Combustivel","POSTO DE GASOLINA CAPINHA DA SERRA LTDA","23","Combustíveis e lubrificantes","VII",""
"29","5421","621","2019-12-19 11:35:20","-185.70","Combustivel","POSTO DE LUBRIFICACAO COMODORO LTDA","23","Combustíveis e lubrificantes","VII",""
"29","5427","621","2019-12-30 11:59:02","-80.00","Combustivel","POSTO DE COMBUSTIVEL CHAGAS CRESPO LTDA","23","Combustíveis e lubrificantes","VII",""
"29","5422","621","2019-12-24 11:38:24","-6500.00","Locação de veiculo","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","5425","621","2019-12-27 11:46:22","-162.45","Combustivel","POSTO DE GASOLINA TREMENDAO LTDA","23","Combustíveis e lubrificantes","VII",""
"29","5428","621","2019-12-28 12:01:11","-195.00","Combustivel","ARARA FLUMINENSE COMERCIO DE COMBUSTIVEIS","23","Combustíveis e lubrificantes","VII",""
"29","5429","621","2019-12-30 12:04:34","-84083.12","Devolução de saldo","Assembleia Legislativa do Estado do Rio de Janeiro","26","Devolução de saldo","4",""
"29","5412","621","2019-12-10 11:07:03","-178.32","Combustível","ADM PETROLEO E DERIVADOS LTDA","23","","",""
"29","5409","621","2019-12-02 23:14:53","-10.00","Tarifa Cartão Serviço","Assembleia Legislativa do Estado do Rio de Janeiro","28","","",""
"29","5411","621","2019-12-08 11:03:40","-187.08","Combustivel","V J C COMERCIO DE COMBUSTÍVEIS E LUBRIFICANTES","23","","",""
"29","5415","621","2019-12-10 11:18:17","-1250.00","Aluguel Gabinete Campos","HVA PATRIMONIAL LTDA","7","","",""
"29","6167","621","2019-12-31 14:54:22","-9272.49","DEVOLUÇÃO (AJUSTE) EXERCÍCIO 2019","Assembleia Legislativa do Estado do Rio de Janeiro","26","","",""
"29","5423","621","2019-12-22 11:41:19","-180.91","combustivel","Posto de serviços São Salvador LTDA","23","","",""
"29","5426","621","2019-12-30 20:45:34","-249.20","Sem parar","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","","",""
"29","4502","551","2019-11-06 15:04:06","-204.46","COMBUSTIVEL","Posto Iate Com. e Serv. Ltda","23","Combustíveis e lubrificantes","VII",""
"29","4508","551","2019-11-08 15:18:02","-185.01","Combustivel","Posto de serviços São Salvador LTDA","23","Combustíveis e lubrificantes","VII",""
"29","4504","551","2019-11-11 15:14:50","-1250.00","Aluguel Gabinete Campos","HVA PATRIMONIAL LTDA","7","Locação de imóveis","III.a","III"
"29","4513","551","2019-11-12 15:21:08","-170.00","Combustivel","Posto de Combustiveis Route 206 LTDA","23","Combustíveis e lubrificantes","VII",""
"29","4515","551","2019-11-15 15:22:59","-184.27","Combustivel","POSTO WEB MAX DE COMBUSTIVEL EIRELI","23","Combustíveis e lubrificantes","VII",""
"29","4521","551","2019-11-15 15:29:43","-169.80","Internet e tv","VER TV COMUNICACOES LTDA","14","Acesso à internet","IV.c","IV"
"29","4518","551","2019-11-18 15:25:53","-192.67","Combustivel","Posto Palácio Guanabara LTDA","23","Combustíveis e lubrificantes","VII",""
"29","4523","551","2019-11-21 15:31:31","-150.00","Combustivel","POSTO RETIRO DOS BANDEIRANTES LTDA","23","Combustíveis e lubrificantes","VII",""
"29","4501","551","2019-11-02 15:00:28","-177.00","COMBUSTIVEL","POSTO PARK TAMANDARE LTDA - ME","23","Combustíveis e lubrificantes","VII",""
"29","4532","551","2019-11-28 15:45:26","-173.11","Combustivel","Posto de Gasolina Amigão Itaboraí LTDA","23","Combustíveis e lubrificantes","VII",""
"29","4536","551","2019-11-30 15:58:32","-180.00","Combustivel","Posto de serviços São Salvador LTDA","23","Combustíveis e lubrificantes","VII",""
"29","4535","551","2019-11-30 20:44:12","-323.50","Sem parar","CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA","22","Serviços de táxi, STIP, transportes públicos, pedágio e estacionamento","VI.b","VI"
"29","4528","551","2019-11-26 15:36:09","-159.43","Combustivel","ARARA FLUMINENSE COMERCIO DE COMBUSTIVEIS","23","Combustíveis e lubrificantes","VII",""
"29","4525","551","2019-11-24 15:33:42","-6500.00","Locação veiculo","HORIZONTE LOCADORA DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"29","4530","551","2019-11-25 15:41:55","-923.00","Passagem aérea","Perfil Gospel Comercio e Serviços LTDA","4","Passagens aéreas e terrestres","I",""
"29","4496","551","2019-11-01 23:13:50","-10.00","TAR CARTÃO SERVIÇO EMP","Assembleia Legislativa do Estado do Rio de Janeiro","28","Tarifas bancárias da conta corrente","XI",""
"29","4503","551","2019-11-10 15:07:50","-539.16","Condominio Gabinete Campos","EDIFICIO CONNECT WORK STATION","8","Condomínio","III.b","III"
"29","6066","551","2019-11-10 14:30:56","-94.97","IPTU gabinete Campos","HVA PATRIMONIAL LTDA","9","IPTU e seguro contra incêndio","III.c","III"
"29","3708","481","2019-10-04 10:08:23","-1478.29","Passagem aerea","Perfil Gospel Comercio e Serviços LTDA","4","Passagens aéreas e terrestres","I",""
"29","3710","481","2019-10-05 10:13:41","-126.12","Combustivel","ARARA FLUMINENSE COMERCIO DE COMBUSTIVEIS","23","Combustíveis e lubrificantes","VII",""
"29","3711","481","2019-10-07 10:18:28","-170.34","Combustivel","POSTO DE GASOLINA TREMENDAO LTDA","23","Combustíveis e lubrificantes","VII",""
"29","3716","481","2019-10-09 10:35:41","-0.17","Devolução de saldo","Assembleia Legislativa do Estado do Rio de Janeiro","26","Devolução de saldo","4",""
"29","3706","481","2019-10-01 23:13:06","-10.00","Tarifa cartão","Assembleia Legislativa do Estado do Rio de Janeiro","28","","",""
"29","3712","481","2019-10-10 10:22:46","-94.97","IPTU","PEFEITURA MUNICIPIO DE CAMPOS DOS GOYTACAZES","9","","",""
"29","3714","481","2019-10-10 10:29:04","-469.16","Condominio gabinete Campos","EDIFICIO CONNECT WORK STATION","8","","",""
"29","3717","481","2019-10-10 10:37:53","-154.19","Combustivel","AUTO POSTO DO TRABALHO ITABORAI  LTDA","23","","",""
"29","3718","481","2019-10-13 10:40:48","-180.18","Combustivel","POSTO WEB MAX DE COMBUSTIVEL EIRELI","23","","",""
"29","3719","481","2019-10-15 10:43:11","-169.80","Internet e tv","VER TV COMUNICACOES LTDA","14","","",""
"29","3720","481","2019-10-16 10:45:19","-205.06","Combustivel","AUTO POSTO PARQUE DO FLAMENGO LTDA","23","","",""
